id;TemaPrioritario;FONTE;CodiceCategoria;CATEGORIA;UNITA;FinProvincia;FinRegione;TotSpese 
169;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;9443,75;9443,75;18887,5
176;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;15000;15000;45000
178;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;5325;5325;10650
179;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;5103,75;5103,75;10207,5
182;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;5139;5139;15417
189;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;5000;5000;15000
194;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;13621,17;13621,17;40863,54
204;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;6501;6501;13002
208;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;17613,4;17613,4;52840,2
217;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;7025,4;7025,4;21076,2
226;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;9570;9570;28710
241;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;4396;4396;13188
248;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;4131,8;4131,8;12395,4
274;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;12300;12300;24600
276;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;5325;5325;10650
282;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;5012,5;5012,5;10025
304;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;1437,5;1437,5;2875
318;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;4924,75;4924,75;9849,5
347;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;4830;4830;9660
363;4;Ricerca e innovazione;18;TECNOLOGIE INFORMATICHE;FOLIGNO;61400;61400;184200
365;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;166600;166600;276900
367;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;47062,5;47062,5;65975
368;4;Ricerca e innovazione;18;TECNOLOGIE INFORMATICHE;FOLIGNO;45050;45050;94900
370;4;Ricerca e innovazione;18;TECNOLOGIE INFORMATICHE;FOLIGNO;32492,5;32492,5;83615
385;4;Ricerca e innovazione;18;TECNOLOGIE INFORMATICHE;FOLIGNO;75240;75240;225720
391;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;9430;9430;28290
394;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;79000;79000;1422000
406;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;100000;100000;720000
407;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;97458;97458;292374
410;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;71609,2;71609,2;214827,6
411;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;4657,2;4657,2;13971,6
421;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;52000;52000;416000
423;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;16000;16000;48000
425;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;130952;130952;264904
426;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;11202;11202;22404
427;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;56000;56000;112000
431;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;13586;13586;40759
451;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;10490;10490;31470
452;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;7800;7800;23400
470;3;Ricerca e innovazione;18;TECNOLOGIE INFORMATICHE;FOLIGNO;94600;94600;283800
482;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;36800;36800;110400
488;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;34202;34202;102606
489;3;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;12337,2;12337,2;37011,6
490;3;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;22772,36;30088,27;
491;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;45875;45875;137625
492;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;19200;19200;57600
496;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;60800;60800;182400
500;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;44015,8;44015,8;132047,4
501;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;7623;7623;22869
502;3;Ricerca e innovazione;18;TECNOLOGIE INFORMATICHE;FOLIGNO;14487;14487;43461
503;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;29353;29353;88059
504;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;33610;33610;100830
521;43;Energia e efficienza energetica;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;26640,61;26640,62;32637,01
536;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;8675;8675;17350
542;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;2437,5;2437,5;4875
551;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;6250;6250;12500
556;11;Agenda digitale;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;8700;8700;17400
559;11;Agenda digitale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;18750;18750;37500
565;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;9706,25;9706,25;19412,5
570;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;2500;2500;5000
572;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;2500;2500;5000
594;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;5412,5;5412,5;10825
609;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;5350;5350;10700
611;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;2300;2300;4600
614;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;3100;3100;6200
623;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;4412,5;4412,5;8825
624;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;3587,5;3587,5;7175
625;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;4512,5;4512,5;9025
626;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;4500;4500;9000
636;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;3500;3500;7000
644;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;1250;1250;2500
645;5;Compet. per le imprese;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;1250;1250;2500
648;13;Agenda digitale;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;1250;1250;2500
651;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;250;250;500
660;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;437,5;437,5;875
661;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;437,5;437,5;875
662;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;437,5;437,5;875
664;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;20765,1;20765,1;41530,23
673;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;5237,5;5237,5;10475
681;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;4418;4418;13254
695;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;5840;5840;17520
710;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;10500;10500;21000
712;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;5174;5174;10347
718;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;8642,5;8642,5;17285
721;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;9700;9700;19400
738;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;5500;5500;11000
743;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;5025;5025;10050
766;11;Agenda digitale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;2600;2600;5200
796;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;100000;100000;468100
798;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;39000;39000;442000
803;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;38250;38250;178500
826;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;13045,4;13045,4;39136,2
829;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;3150;3150;6300
832;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;5900;5900;11800
836;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;11268,94;11268,94;33806,83
845;11;Agenda digitale;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;17550;17550;52650
846;11;Agenda digitale;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;FOLIGNO;8160;8160;35930
849;11;Agenda digitale;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;FOLIGNO;4950;4950;14850
855;11;Agenda digitale;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;FOLIGNO;5600;5600;16800
858;43;Energia e efficienza energetica;8;SOCIALI E SCOLASTICHE;FOLIGNO;72164,26;72164,27;
868;5;Compet. per le imprese;21;SERVIZI ALLE IMPRESE INDUSTRIALI;FOLIGNO;11725;11725;23450
870;5;Compet. per le imprese;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;FOLIGNO;9630;9630;19260
875;5;Compet. per le imprese;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;FOLIGNO;6300;6300;12600
885;5;Compet. per le imprese;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;FOLIGNO;5875;5875;8750
887;5;Compet. per le imprese;25;SERVIZI ALLE IMPRESE DEL COMMERCIO;FOLIGNO;6401,25;6401,25;12802,5
891;5;Compet. per le imprese;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;FOLIGNO;6925;6925;13850
892;7;Ricerca e innovazione;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;FOLIGNO;29313;29313;234504
909;5;Compet. per le imprese;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;FOLIGNO;15750;15750;31500
910;7;Ricerca e innovazione;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;FOLIGNO;16075;16075;96450
911;11;Agenda digitale;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;FOLIGNO;7500;7500;22500
948;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;2118;2118;6354
951;4;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;55527,5;55527,5;206245
952;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;58219;58219;273562
960;4;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;33870;33870;88660
961;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;92444;92444;1047697
974;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;62077,5;62077,5;289695
977;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;48581;48581;226711
989;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;92250;92250;430500
994;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;41610;41610;194180
1021;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;29680;29680;110240
1056;43;Energia e efficienza energetica;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;250000;250000;1708662
1066;43;Energia e efficienza energetica;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;78382,45;78382,45;150764,9
1093;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;3867,24;3867,24;11601,7
1100;4;Ricerca e innovazione;60;PROGETTI DI DIFFUSIONE E COOPERAZIONE PUBBLICO-PRIVATA;FOLIGNO;22420;22420;55760
1145;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;49837,5;49837,5;130325
1146;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;80000;80000;240000
1165;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;52860;52860;113580
1166;4;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;226547,5;226547,5;711105
1170;5;Compet. per le imprese;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;11631,6;15368,4;27000
1171;7;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;144038,1;144038,1;1152304,8
1172;7;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;150000;150000;700000
1173;5;Compet. per le imprese;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;861,6;1138,4;2000
1188;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;71380;71380;214140
1190;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;73772,5;73772,5;150255
1191;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;50680;50680;152040
1199;4;Ricerca e innovazione;62;PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE;FOLIGNO;165440;165440;515920
1200;7;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;37500;37500;225000
1201;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;19414;19414;116483,98
1214;7;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;19304,1;19304,1;96049,8
1215;4;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;66062,5;66062,5;112375
1221;50;Ambiente e prevenzione dei rischi;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;400000;400000;
1224;50;Ambiente e prevenzione dei rischi;5;DIFESA DEL SUOLO;FOLIGNO;160800;160800;
1246;7;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;4150;4150;24900
1247;5;Compet. per le imprese;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;7750;7750;15500
1248;4;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;49437,5;49437,5;183625
1264;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;20000;20000;60000
1284;7;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;10000;10000;60000
1285;4;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;98672,5;98672,5;194955
1318;4;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;41845;41845;131710
1336;50;Ambiente e prevenzione dei rischi;5;DIFESA DEL SUOLO;FOLIGNO;34000;34000;
1341;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;15115,25;15115,26;
1345;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;18998,1;18998,1;46439,8
1349;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;9696,64;12811,81;27510,33
1361;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;4132,95;4132,95;10102,79
1369;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;7285,02;7285,02;17807,82
1374;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;2602,7;2602,7;6362,16
1388;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;12000;12000;24000
1389;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;100000;100000;493209,17
1390;59;Attrazione culturale, naturale e turistica;11;BENI CULTURALI;FOLIGNO;605200;605200;
1396;59;Attrazione culturale, naturale e turistica;99;ALTRI SERVIZI PER LA COLLETTIVITA';FOLIGNO;240000;240000;
1404;43;Energia e efficienza energetica;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;FOLIGNO;30120,59;30120,59;59841,17
1406;43;Energia e efficienza energetica;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;154640;154640;460670
1443;4;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;28035;28035;104130
1445;50;Ambiente e prevenzione dei rischi;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;40000;40000;
1459;4;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;76775;76775;197450
1464;4;Ricerca e innovazione;40;OPERE E INFRASTRUTTURE PER LA RICERCA;FOLIGNO;26425;26425;98150
1531;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;52771;52771;337658
1532;11;Agenda digitale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;5000;5000;10000
1544;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;62557;62557;291933,61
1545;11;Agenda digitale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;13431,5;13431,5;32807
1546;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;6525;6525;13050
1560;7;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;16500;16500;77000
1561;11;Agenda digitale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;1200;1200;2400
1562;5;Compet. per le imprese;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;4550;4550;9100
1582;51;Ambiente e prevenzione dei rischi;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;FOLIGNO;60000;60000;
1616;7;Ricerca e innovazione;18;TECNOLOGIE INFORMATICHE;FOLIGNO;14487;14487;47926
1617;11;Agenda digitale;18;TECNOLOGIE INFORMATICHE;FOLIGNO;437,5;437,5;875
1618;5;Compet. per le imprese;18;TECNOLOGIE INFORMATICHE;FOLIGNO;600;600;1200
1645;54;Ambiente e prevenzione dei rischi;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;FOLIGNO;40133;40133;
1647;54;Ambiente e prevenzione dei rischi;60;PROGETTI DI DIFFUSIONE E COOPERAZIONE PUBBLICO-PRIVATA;FOLIGNO;27888,9;27888,9;
1649;54;Ambiente e prevenzione dei rischi;3;AZIONI INNOVATRICI;FOLIGNO;30400;30400;
1650;54;Ambiente e prevenzione dei rischi;3;AZIONI INNOVATRICI;FOLIGNO;38868,65;38868,65;
1655;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;FOLIGNO;9423,09;12450,39;
1656;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;FOLIGNO;1931,25;1931,25;9012,5
1657;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;FOLIGNO;11321,25;11321,25;52832,5
1662;61;Rinnovamento urbano  e rurale;33;DIREZIONALI E AMMINISTRATIVE;FOLIGNO;701500;701500;
1663;61;Rinnovamento urbano  e rurale;1;STRADALI;FOLIGNO;411996,76;411996,77;
1670;59;Attrazione culturale, naturale e turistica;11;BENI CULTURALI;FOLIGNO;30666;30666;
1671;59;Attrazione culturale, naturale e turistica;11;BENI CULTURALI;FOLIGNO;19334;19334;
1685;61;Rinnovamento urbano  e rurale;1;STRADALI;FOLIGNO;228661,05;228661,05;
1686;61;Rinnovamento urbano  e rurale;41;SERVIZI DI ASSISTENZA TECNICA ALLA P.A.;FOLIGNO;36240,13;36240,12;
1696;61;Rinnovamento urbano  e rurale;41;OPERE E STRUTTURE PER IL TURISMO;FOLIGNO;97650;97650;
1697;61;Rinnovamento urbano  e rurale;41;OPERE E STRUTTURE PER IL TURISMO;FOLIGNO;100000;100000;
1701;54;Ambiente e prevenzione dei rischi;11;PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;FOLIGNO;12276;12276;
1709;61;Rinnovamento urbano  e rurale;42;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;FOLIGNO;42644,36;42644,36;
1716;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;6214,11;6214,11;15190,05
1717;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;3213,34;3213,33;7854,81
1718;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;9383,48;9383,48;22937,41
1720;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;18056,25;18056,25;44137,5
1724;6;Ricerca e innovazione;12;RIASSETTO E RECUPERO DI SITI URBANI E PRODUTTIVI;FOLIGNO;7738,39;7738,39;18916,07
1733;43;Energia e efficienza energetica;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;89364;89364;268092
1757;4;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;54105;54105;167890
1787;6;Ricerca e innovazione;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;3543,75;3543,75;16537,5
1801;61;Rinnovamento urbano  e rurale;39;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' INDUSTRIALI E L'ARTIGIANATO;FOLIGNO;630;630;2940
